employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,is_promoted
33955,Sales & Marketing,region_15,,m,other,1,20,1.0,2,0,0,53,0
55134,Sales & Marketing,region_4,Bachelor's,m,other,1,37,5.0,3,0,0,62,1
71198,Sales & Marketing,region_11,Bachelor's,m,other,3,31,1.0,5,0,0,46,0
57802,Operations,region_13,Bachelor's,f,sourcing,1,35,5.0,3,1,0,59,1
12896,Sales & Marketing,region_2,Bachelor's,m,other,1,52,2.0,25,0,0,47,0
44570,Operations,region_15,Master's & above,m,other,1,37,4.0,12,0,0,60,0
513,Technology,region_25,Master's & above,m,sourcing,1,36,5.0,8,1,0,76,1
54323,Legal,region_3,Bachelor's,m,other,1,29,1.0,3,0,0,63,0
30908,Procurement,region_2,Master's & above,f,other,1,39,3.0,12,0,0,66,0
38955,Technology,region_7,Master's & above,m,sourcing,1,33,1.0,3,0,0,81,0
60142,Procurement,region_2,Master's & above,m,other,1,56,3.0,7,1,0,69,0
55481,Operations,region_13,Master's & above,f,sourcing,1,43,2.0,5,1,0,58,0
53805,Operations,region_27,Bachelor's,m,other,1,33,5.0,3,0,0,58,0
58612,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,31,5.0,6,0,0,49,0
71466,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,37,1.0,5,0,0,49,0
44472,Sales & Marketing,region_2,Master's & above,f,other,1,42,5.0,4,0,0,53,0
23270,Sales & Marketing,region_11,Bachelor's,m,other,1,29,5.0,4,0,0,51,0
50815,Procurement,region_2,Bachelor's,f,other,1,32,1.0,5,0,0,73,0
61585,Procurement,region_17,Master's & above,m,other,1,41,3.0,11,0,0,70,0
45206,Sales & Marketing,region_31,Bachelor's,m,other,1,27,5.0,3,0,0,52,0
24259,Procurement,region_15,Bachelor's,m,other,1,30,3.0,3,0,0,67,0
15223,Finance,region_28,Bachelor's,m,other,1,30,3.0,5,1,0,62,0
2123,Sales & Marketing,region_12,Bachelor's,m,sourcing,1,26,3.0,2,0,0,58,1
45952,Operations,region_15,Bachelor's,m,other,1,33,4.0,7,1,0,57,1
53890,Sales & Marketing,region_5,,m,other,1,23,5.0,2,1,0,50,0
74586,Sales & Marketing,region_1,Bachelor's,m,other,1,38,5.0,8,1,0,52,0
70837,Finance,region_2,Below Secondary,m,other,2,24,5.0,2,1,0,62,1
19740,HR,region_22,Bachelor's,f,other,1,27,5.0,4,0,0,48,0
20819,Sales & Marketing,region_7,,m,other,1,32,4.0,8,0,0,50,0
70235,Technology,region_26,Bachelor's,f,referred,2,25,4.0,2,1,0,79,0
15170,Procurement,region_16,Bachelor's,f,other,1,36,4.0,7,1,0,70,0
43502,Technology,region_8,Bachelor's,m,sourcing,2,26,3.0,2,0,0,79,0
29474,Legal,region_22,Bachelor's,m,referred,1,29,4.0,2,0,0,60,0
61481,Finance,region_2,Bachelor's,m,other,1,28,1.0,2,0,0,61,0
72224,Operations,region_22,Bachelor's,m,sourcing,1,38,1.0,4,0,0,61,0
76161,Operations,region_2,Bachelor's,f,sourcing,1,45,4.0,15,1,0,60,0
29970,Procurement,region_10,Bachelor's,m,other,2,30,2.0,2,0,0,70,0
3410,Sales & Marketing,region_2,,f,sourcing,1,38,2.0,2,0,0,51,0
31457,Analytics,region_14,Bachelor's,m,sourcing,1,30,,1,1,0,86,0
42470,Analytics,region_7,Master's & above,f,sourcing,1,35,5.0,10,1,0,81,0
51623,Sales & Marketing,region_27,Bachelor's,m,sourcing,2,25,3.0,2,0,0,46,0
61246,Operations,region_31,Master's & above,f,sourcing,1,35,4.0,3,1,0,57,0
61559,Technology,region_5,Bachelor's,m,other,2,32,3.0,7,0,0,78,0
39046,Sales & Marketing,region_13,Bachelor's,f,other,1,30,4.0,7,0,0,49,0
32748,Sales & Marketing,region_13,Master's & above,m,sourcing,2,33,3.0,9,0,0,53,0
77975,Sales & Marketing,region_7,Bachelor's,f,sourcing,1,38,3.0,11,0,0,43,0
69271,Sales & Marketing,region_32,Bachelor's,m,other,1,32,1.0,4,0,0,47,0
15457,Technology,region_2,Master's & above,m,other,1,36,3.0,10,1,0,74,1
16461,Technology,region_27,Bachelor's,f,sourcing,1,30,3.0,5,0,0,79,0
59091,Sales & Marketing,region_7,Master's & above,f,other,1,35,4.0,8,1,0,44,0
37612,Technology,region_26,Master's & above,m,other,1,44,4.0,19,0,0,76,0
39704,Sales & Marketing,region_22,Master's & above,m,other,1,36,1.0,7,0,0,50,0
71800,Operations,region_2,Master's & above,f,other,1,41,3.0,5,1,0,61,0
68127,Technology,region_7,Master's & above,m,sourcing,1,31,1.0,4,0,0,81,0
35297,Sales & Marketing,region_6,Bachelor's,f,sourcing,1,25,1.0,2,0,0,48,0
5217,Operations,region_32,Bachelor's,f,other,1,32,4.0,6,0,0,54,0
44228,Operations,region_30,Bachelor's,f,other,1,31,4.0,4,1,0,60,0
709,Sales & Marketing,region_2,Master's & above,f,sourcing,2,45,2.0,18,0,0,45,0
76305,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,48,3.0,5,0,0,48,0
11055,Operations,region_4,Master's & above,f,sourcing,1,45,5.0,7,1,0,61,0
63563,Operations,region_31,Master's & above,f,other,1,33,5.0,6,0,0,62,0
73269,Sales & Marketing,region_27,Bachelor's,m,other,1,33,4.0,7,1,0,56,1
43138,HR,region_13,Bachelor's,m,other,1,25,3.0,2,1,0,48,0
1987,Sales & Marketing,region_2,Bachelor's,m,other,1,36,5.0,4,1,0,44,0
51279,HR,region_7,Bachelor's,m,sourcing,2,31,3.0,3,0,0,52,0
63457,Sales & Marketing,region_3,Bachelor's,m,other,1,40,3.0,4,1,0,49,0
26534,Technology,region_14,Bachelor's,f,sourcing,1,29,4.0,5,0,0,82,0
30391,Technology,region_5,Master's & above,m,other,1,31,1.0,2,0,0,83,0
14503,HR,region_31,Bachelor's,m,sourcing,1,32,5.0,2,1,0,54,0
62270,Finance,region_7,Bachelor's,m,other,1,32,4.0,4,0,0,57,0
43165,Operations,region_2,Bachelor's,f,other,1,35,3.0,5,1,0,59,0
58611,Sales & Marketing,region_24,Bachelor's,m,other,1,24,3.0,2,0,0,52,0
69481,Sales & Marketing,region_22,Master's & above,m,sourcing,2,33,2.0,5,0,0,48,0
14207,Procurement,region_7,Master's & above,m,other,1,45,5.0,19,1,0,71,0
19403,Sales & Marketing,region_17,Bachelor's,m,other,1,29,1.0,5,0,0,48,0
53237,Operations,region_2,Bachelor's,f,other,4,34,4.0,7,1,0,56,1
18460,Technology,region_14,Master's & above,m,other,1,45,3.0,16,1,0,78,1
25512,Sales & Marketing,region_2,Master's & above,m,other,1,35,2.0,10,0,0,52,0
74793,Sales & Marketing,region_7,Master's & above,m,sourcing,1,34,4.0,6,0,0,47,0
20864,Technology,region_22,Master's & above,m,sourcing,1,33,4.0,10,0,0,79,0
1330,Analytics,region_34,Bachelor's,m,sourcing,1,34,3.0,2,1,0,84,0
5390,Operations,region_31,Master's & above,m,other,2,34,4.0,4,0,0,61,0
44946,Sales & Marketing,region_7,Bachelor's,f,other,1,33,4.0,3,0,0,49,0
6005,Technology,region_2,Master's & above,m,other,1,43,3.0,4,0,0,79,0
24400,Operations,region_21,Bachelor's,f,sourcing,1,27,,1,0,0,58,0
3457,Operations,region_4,Bachelor's,f,other,1,34,1.0,2,0,0,58,0
24070,Operations,region_31,Bachelor's,m,other,1,31,4.0,5,1,0,58,0
3551,Finance,region_2,,f,sourcing,1,27,3.0,2,0,0,64,0
66578,Sales & Marketing,region_19,Bachelor's,f,other,1,32,3.0,7,0,0,47,0
44006,Sales & Marketing,region_2,,f,other,2,40,3.0,8,0,0,52,0
14954,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,36,5.0,2,1,0,41,0
52498,Technology,region_2,Bachelor's,m,other,1,20,3.0,2,1,0,76,0
15141,Sales & Marketing,region_3,Bachelor's,m,sourcing,1,36,5.0,5,0,0,49,0
45084,Sales & Marketing,region_22,,m,other,1,25,2.0,3,0,0,54,0
6420,Procurement,region_22,Master's & above,f,sourcing,1,36,5.0,5,1,0,65,0
10438,Operations,region_31,Master's & above,m,sourcing,1,38,4.0,10,0,0,57,0
67574,HR,region_31,Bachelor's,m,sourcing,1,27,5.0,4,0,0,47,0
31214,Technology,region_10,Master's & above,m,other,1,36,3.0,7,0,0,83,0
75951,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,42,2.0,14,0,0,54,0
4753,HR,region_32,Bachelor's,m,other,1,27,,1,0,0,51,0
47795,Sales & Marketing,region_10,Bachelor's,m,sourcing,1,30,3.0,7,0,0,51,0
66022,Sales & Marketing,region_9,Bachelor's,m,other,1,25,1.0,2,0,0,51,0
77342,Sales & Marketing,region_31,,m,sourcing,1,23,,1,0,0,47,0
32566,Procurement,region_2,Master's & above,m,sourcing,2,37,5.0,8,1,0,69,0
49735,Sales & Marketing,region_5,Master's & above,m,sourcing,1,39,3.0,6,0,0,52,0
50625,Technology,region_13,Bachelor's,m,sourcing,1,30,4.0,1,0,0,90,1
6033,Procurement,region_2,Below Secondary,f,other,1,22,2.0,2,0,0,64,0
48390,Finance,region_2,Master's & above,f,sourcing,1,39,4.0,6,0,0,62,0
37292,Sales & Marketing,region_2,,f,sourcing,1,31,5.0,4,1,0,49,0
58695,Operations,region_7,Bachelor's,m,other,1,31,3.0,1,0,0,56,0
24740,Operations,region_26,Bachelor's,f,sourcing,1,25,1.0,3,0,0,61,0
32148,Sales & Marketing,region_12,Bachelor's,m,other,1,28,,1,1,0,53,1
36442,Analytics,region_22,Bachelor's,f,other,1,31,1.0,5,0,0,86,0
7892,Technology,region_7,Master's & above,f,other,1,45,5.0,3,1,1,90,1
13208,Procurement,region_7,Bachelor's,m,other,1,31,5.0,3,1,0,72,0
17820,Sales & Marketing,region_13,Bachelor's,m,other,1,56,2.0,11,0,0,48,0
43542,Procurement,region_22,Bachelor's,f,other,1,28,4.0,2,1,0,68,0
21636,Sales & Marketing,region_7,Bachelor's,m,other,1,44,1.0,15,0,0,48,0
14666,Operations,region_23,Bachelor's,m,other,1,35,4.0,7,0,0,61,0
13179,Procurement,region_13,Bachelor's,f,other,1,25,1.0,2,0,0,73,0
9083,Technology,region_27,Bachelor's,f,sourcing,1,27,2.0,3,0,0,79,0
14424,Operations,region_22,Bachelor's,f,other,1,35,4.0,4,0,0,58,0
34164,Finance,region_20,Bachelor's,m,other,1,27,4.0,4,0,0,56,0
45938,Operations,region_31,Bachelor's,m,other,1,27,4.0,4,0,0,57,0
68926,Analytics,region_15,Bachelor's,m,other,1,27,3.0,3,1,0,87,1
1676,Procurement,region_2,Bachelor's,f,other,4,34,3.0,4,0,0,67,0
67378,Legal,region_5,Bachelor's,m,other,2,31,5.0,3,1,0,59,0
8807,Procurement,region_26,Bachelor's,m,sourcing,1,31,1.0,5,1,0,70,0
26874,Sales & Marketing,region_4,Bachelor's,m,other,1,40,3.0,8,0,0,44,0
38104,Technology,region_32,Bachelor's,f,other,1,26,,1,0,0,83,0
552,Technology,region_7,Master's & above,f,other,1,35,1.0,10,0,0,81,0
930,Technology,region_33,Bachelor's,f,other,1,36,3.0,9,0,0,74,0
4439,Operations,region_22,Master's & above,f,other,1,57,5.0,15,0,0,64,0
31554,Procurement,region_29,Bachelor's,m,sourcing,2,33,4.0,10,1,0,69,0
65246,Technology,region_16,Bachelor's,f,other,1,29,4.0,1,1,0,78,1
57473,Analytics,region_24,Bachelor's,m,sourcing,2,29,3.0,4,0,0,81,0
51617,R&D,region_26,Bachelor's,m,other,1,31,3.0,3,0,0,84,0
23570,Analytics,region_23,Master's & above,m,other,2,38,1.0,7,0,0,88,0
19909,Analytics,region_22,Bachelor's,m,other,2,25,5.0,2,1,0,86,0
26945,Sales & Marketing,region_28,Master's & above,m,sourcing,1,35,5.0,2,1,0,51,0
43355,Operations,region_22,Bachelor's,f,sourcing,1,29,5.0,3,1,0,59,1
62878,Sales & Marketing,region_5,Master's & above,m,other,1,39,3.0,11,1,1,93,1
44791,HR,region_20,Bachelor's,f,sourcing,1,29,3.0,3,0,0,49,0
22611,Operations,region_15,Bachelor's,m,other,1,36,4.0,3,0,0,57,0
58615,Analytics,region_10,Master's & above,m,other,2,32,2.0,2,0,0,82,0
31486,Sales & Marketing,region_27,Bachelor's,m,other,1,30,5.0,6,0,0,45,0
44884,Sales & Marketing,region_2,Bachelor's,m,sourcing,2,32,4.0,4,0,0,48,0
4984,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,30,3.0,4,1,0,56,1
65231,Legal,region_31,Bachelor's,m,other,1,33,3.0,6,0,0,54,0
64679,Operations,region_2,Bachelor's,m,sourcing,1,27,2.0,5,1,0,57,0
64395,Operations,region_15,Master's & above,m,other,1,54,5.0,14,1,0,67,0
32446,Operations,region_15,Bachelor's,m,other,1,36,5.0,3,1,0,64,1
132,Sales & Marketing,region_28,Master's & above,m,other,1,45,2.0,14,0,0,49,0
36769,R&D,region_15,Master's & above,m,other,1,38,3.0,4,0,0,85,0
68161,Operations,region_31,Bachelor's,m,other,1,45,1.0,5,0,0,59,0
12823,Technology,region_13,Bachelor's,f,other,1,25,,1,0,0,80,0
10450,Operations,region_2,Bachelor's,m,other,1,48,5.0,2,1,0,59,0
23586,Technology,region_27,Bachelor's,f,other,2,31,2.0,4,1,0,76,0
57376,Technology,region_5,Bachelor's,m,other,1,30,4.0,2,0,0,82,0
53278,Procurement,region_2,Master's & above,f,other,1,41,3.0,7,0,0,67,0
51309,Procurement,region_17,Master's & above,f,other,1,35,5.0,6,0,1,94,1
11049,Finance,region_2,Below Secondary,f,other,2,22,,1,0,0,60,0
30919,Technology,region_1,Bachelor's,m,other,1,25,,1,0,0,77,0
72171,Sales & Marketing,region_2,Bachelor's,m,other,2,43,3.0,13,0,0,47,0
50218,Procurement,region_23,Master's & above,f,other,1,34,5.0,4,1,1,72,0
37511,Sales & Marketing,region_5,Bachelor's,m,sourcing,1,32,1.0,8,0,0,53,0
42358,HR,region_13,Bachelor's,f,other,1,31,5.0,2,1,1,54,0
53072,Analytics,region_28,,m,other,1,35,3.0,6,0,0,87,0
19886,Operations,region_22,Bachelor's,m,sourcing,1,43,3.0,5,0,0,64,0
67218,Procurement,region_16,Bachelor's,f,sourcing,1,32,3.0,5,0,0,65,0
22644,Operations,region_32,Master's & above,m,sourcing,1,34,4.0,8,1,0,60,0
68291,HR,region_7,Bachelor's,m,sourcing,1,41,3.0,16,1,0,51,0
11468,Finance,region_2,Below Secondary,m,other,1,23,1.0,2,0,0,61,0
33723,HR,region_17,Master's & above,f,other,1,37,2.0,9,0,0,51,0
12537,Procurement,region_16,Master's & above,f,sourcing,1,36,2.0,3,0,0,75,0
22214,Operations,region_13,Master's & above,f,sourcing,1,35,3.0,9,1,0,63,0
75251,R&D,region_14,Bachelor's,m,other,2,33,5.0,4,1,0,84,0
26872,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,41,5.0,11,0,0,48,0
72736,Sales & Marketing,region_24,Master's & above,m,sourcing,2,31,,1,1,0,48,0
19510,Sales & Marketing,region_2,,m,other,1,34,4.0,8,1,0,58,1
56448,Operations,region_13,Master's & above,m,other,1,43,2.0,6,0,0,57,0
24178,Sales & Marketing,region_8,Bachelor's,m,other,1,24,,1,0,0,51,0
31300,Operations,region_2,Bachelor's,m,sourcing,1,38,5.0,5,0,0,60,0
29437,Operations,region_26,Master's & above,m,other,1,55,3.0,16,0,0,60,0
46978,Technology,region_2,Bachelor's,m,referred,1,41,3.0,15,0,0,86,0
41904,Sales & Marketing,region_16,Bachelor's,m,other,1,35,4.0,9,0,0,93,1
37149,Technology,region_10,Bachelor's,f,other,1,28,3.0,3,0,0,83,0
47701,Analytics,region_7,Master's & above,m,other,2,38,3.0,6,1,0,85,0
12684,Technology,region_17,Bachelor's,m,other,1,26,5.0,4,1,0,84,1
35597,Finance,region_32,Bachelor's,f,other,1,27,5.0,4,1,0,60,0
71079,Analytics,region_30,,m,sourcing,1,28,2.0,2,0,0,84,0
39621,Sales & Marketing,region_2,,m,other,1,25,1.0,3,0,0,53,0
4608,Sales & Marketing,region_15,,m,other,1,35,5.0,9,0,0,47,0
74396,Operations,region_7,Bachelor's,f,other,1,40,3.0,7,0,0,61,0
52521,Technology,region_31,Bachelor's,f,other,2,29,4.0,2,1,0,80,0
65966,Technology,region_31,Bachelor's,m,other,1,43,3.0,5,0,0,76,0
21857,Procurement,region_2,Bachelor's,f,other,1,50,1.0,19,1,0,68,0
77931,Technology,region_15,Bachelor's,m,sourcing,1,28,1.0,3,0,0,77,0
23446,Sales & Marketing,region_22,Bachelor's,m,other,2,25,3.0,3,0,0,50,0
4027,Finance,region_14,Bachelor's,m,sourcing,1,29,5.0,6,1,0,59,0
77653,Sales & Marketing,region_7,Bachelor's,f,sourcing,1,25,5.0,3,0,0,51,0
19479,Sales & Marketing,region_9,Bachelor's,m,other,1,33,2.0,6,0,0,52,0
60312,Analytics,region_21,Bachelor's,m,other,1,28,3.0,2,0,0,81,0
40131,Analytics,region_22,Bachelor's,m,sourcing,1,26,3.0,2,1,0,84,0
66117,Operations,region_22,Master's & above,m,sourcing,2,43,5.0,16,1,0,59,0
40491,HR,region_16,Bachelor's,f,sourcing,1,33,2.0,7,0,0,48,0
40420,Operations,region_2,Master's & above,m,sourcing,1,40,3.0,10,1,0,60,0
74977,Analytics,region_2,Bachelor's,m,other,1,37,3.0,4,1,0,88,0
10609,Operations,region_32,Bachelor's,m,other,1,30,5.0,4,1,0,53,0
40048,Finance,region_26,Bachelor's,m,sourcing,1,23,1.0,2,0,0,59,0
72688,Sales & Marketing,region_15,Master's & above,m,other,1,28,1.0,4,0,0,50,0
71136,Finance,region_22,Bachelor's,m,other,1,27,3.0,3,1,0,58,0
70809,Sales & Marketing,region_28,Master's & above,m,other,2,36,3.0,3,0,0,65,1
37592,Operations,region_27,Bachelor's,f,other,1,28,,1,0,0,61,0
67447,Sales & Marketing,region_7,Bachelor's,f,other,1,33,2.0,6,0,0,54,0
1869,Technology,region_2,Bachelor's,m,sourcing,6,31,3.0,9,0,0,81,0
56723,Sales & Marketing,region_26,Bachelor's,f,other,1,30,2.0,2,0,0,47,0
24790,Operations,region_2,Master's & above,f,sourcing,1,40,5.0,5,0,0,55,0
22048,Technology,region_2,Bachelor's,m,other,1,40,1.0,9,0,0,82,0
13919,Operations,region_22,Master's & above,m,referred,1,36,3.0,4,0,0,55,0
49128,Technology,region_7,Bachelor's,m,other,1,35,1.0,8,0,0,81,0
2365,Analytics,region_2,Bachelor's,m,sourcing,2,33,3.0,6,1,0,83,0
10895,Sales & Marketing,region_2,Master's & above,m,other,1,37,3.0,6,0,0,46,0
49441,Sales & Marketing,region_22,Master's & above,f,other,1,40,3.0,3,0,0,49,0
50083,Sales & Marketing,region_5,Bachelor's,m,other,1,42,5.0,13,1,0,49,0
7027,Technology,region_17,Bachelor's,m,sourcing,1,27,,1,1,0,79,0
6592,Sales & Marketing,region_28,Master's & above,f,other,1,34,5.0,8,0,0,52,0
8750,Finance,region_22,Master's & above,m,sourcing,1,34,4.0,7,1,0,59,0
56722,Sales & Marketing,region_1,Master's & above,m,other,1,36,5.0,4,1,0,47,1
71990,Analytics,region_22,Bachelor's,m,sourcing,1,23,,1,0,0,85,0
65368,Operations,region_2,Bachelor's,m,other,1,31,4.0,4,1,0,62,0
48895,Operations,region_22,Bachelor's,m,other,2,34,5.0,2,1,0,61,0
31053,Sales & Marketing,region_27,Bachelor's,m,other,1,36,2.0,10,0,1,51,0
75358,Analytics,region_27,Bachelor's,m,sourcing,1,32,4.0,4,0,0,83,0
23456,Sales & Marketing,region_7,Bachelor's,f,other,1,34,5.0,8,0,0,49,0
69289,Procurement,region_7,Bachelor's,f,sourcing,1,41,5.0,6,1,0,68,0
71849,Sales & Marketing,region_15,Master's & above,m,other,3,38,1.0,5,0,0,52,0
68547,Operations,region_15,Master's & above,m,sourcing,1,48,5.0,21,1,0,63,1
9779,Sales & Marketing,region_2,Bachelor's,m,referred,1,32,4.0,3,0,0,69,1
58580,Operations,region_29,Bachelor's,m,sourcing,1,34,3.0,2,0,0,62,0
42764,HR,region_7,Master's & above,f,other,1,45,3.0,16,0,0,60,0
66057,HR,region_2,Master's & above,m,sourcing,1,56,3.0,18,0,0,49,0
22876,Sales & Marketing,region_7,Bachelor's,m,other,1,31,2.0,4,0,0,52,0
65705,Sales & Marketing,region_13,Master's & above,f,other,1,33,3.0,9,0,0,47,0
60003,Sales & Marketing,region_2,Bachelor's,m,other,2,32,4.0,4,0,0,49,0
13024,Operations,region_2,Master's & above,f,sourcing,1,48,3.0,7,1,0,58,1
22815,Sales & Marketing,region_2,Bachelor's,m,sourcing,3,31,2.0,3,1,0,48,0
58032,Sales & Marketing,region_32,Bachelor's,m,other,2,34,3.0,9,0,0,50,0
5044,Legal,region_7,Bachelor's,f,other,1,32,3.0,4,0,0,61,0
72339,Analytics,region_32,Bachelor's,m,other,1,32,2.0,6,1,1,84,0
72479,Operations,region_33,Bachelor's,m,other,1,33,3.0,5,1,1,60,0
34406,Sales & Marketing,region_2,Master's & above,m,sourcing,1,33,3.0,7,1,0,45,0
64649,Operations,region_27,,m,sourcing,1,26,3.0,3,0,0,59,0
63273,Operations,region_8,Bachelor's,m,other,1,27,3.0,3,0,0,61,0
42352,Operations,region_15,Master's & above,m,sourcing,1,39,5.0,6,1,0,63,0
24502,HR,region_2,Bachelor's,m,other,1,24,3.0,2,0,0,50,0
6220,Operations,region_22,,m,other,1,29,5.0,4,0,0,63,0
39339,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,54,1.0,17,0,0,47,0
2893,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,33,1.0,2,1,0,48,0
56818,Technology,region_2,Master's & above,m,other,1,39,5.0,10,1,0,78,1
36082,Analytics,region_2,Master's & above,m,sourcing,1,41,3.0,10,0,0,82,0
45371,Procurement,region_31,Bachelor's,f,other,1,33,4.0,9,0,0,69,0
63419,Procurement,region_2,Bachelor's,f,other,1,36,1.0,9,0,0,68,0
50805,Sales & Marketing,region_13,Bachelor's,m,other,1,47,3.0,6,0,0,47,0
24791,Sales & Marketing,region_4,Bachelor's,m,other,1,28,,1,0,0,50,0
6703,HR,region_2,Below Secondary,m,sourcing,1,21,5.0,2,0,0,50,0
15686,Operations,region_17,Bachelor's,m,other,1,33,2.0,8,0,0,56,0
59106,Operations,region_14,Master's & above,m,sourcing,1,49,5.0,15,0,0,69,0
48503,Operations,region_2,Bachelor's,m,other,1,48,4.0,18,0,0,59,0
22734,Procurement,region_12,Bachelor's,m,other,1,33,5.0,7,0,1,84,1
45129,Procurement,region_7,Bachelor's,f,other,1,31,3.0,4,1,0,73,0
55252,Sales & Marketing,region_6,Bachelor's,m,other,1,35,2.0,8,0,0,47,0
72006,Operations,region_28,Bachelor's,f,other,2,37,3.0,13,0,0,56,0
17224,HR,region_2,Bachelor's,f,other,1,39,4.0,9,0,0,52,0
845,Sales & Marketing,region_1,Master's & above,m,other,1,34,5.0,3,1,0,53,0
77570,Analytics,region_2,Bachelor's,m,other,1,42,3.0,3,0,0,84,0
76424,Procurement,region_7,Bachelor's,f,other,1,29,3.0,3,0,0,74,0
12191,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,28,,1,1,0,52,0
12414,Analytics,region_27,Bachelor's,m,other,1,27,2.0,2,0,0,86,0
21930,Operations,region_2,Master's & above,f,referred,1,43,5.0,6,0,0,58,0
45793,Technology,region_23,Bachelor's,m,sourcing,2,32,3.0,5,1,0,84,0
16346,Analytics,region_25,Master's & above,m,sourcing,1,34,3.0,7,0,0,84,0
26630,Operations,region_2,Bachelor's,m,other,1,43,3.0,7,0,0,60,0
23818,Operations,region_22,Master's & above,m,sourcing,1,60,3.0,18,1,0,63,0
21455,Technology,region_22,Bachelor's,m,sourcing,2,30,4.0,8,0,0,81,0
64234,Operations,region_4,Master's & above,f,sourcing,1,45,5.0,7,1,0,62,1
68117,R&D,region_25,Master's & above,m,other,1,30,5.0,3,1,0,90,0
28695,Operations,region_19,Bachelor's,m,other,2,33,2.0,4,0,0,57,0
57677,Analytics,region_22,Bachelor's,m,sourcing,3,27,3.0,2,1,0,90,1
38428,Technology,region_5,Master's & above,f,other,1,32,5.0,5,0,0,95,1
72666,Sales & Marketing,region_31,Bachelor's,m,other,1,42,5.0,5,0,0,43,0
61039,Sales & Marketing,region_7,Master's & above,m,sourcing,2,34,4.0,3,0,0,67,1
12597,Sales & Marketing,region_2,Bachelor's,m,other,1,34,3.0,7,1,0,50,0
66989,Operations,region_2,Bachelor's,m,sourcing,2,33,5.0,2,0,0,60,0
31945,Operations,region_32,Bachelor's,f,sourcing,1,29,1.0,2,0,0,57,0
59077,Procurement,region_27,Master's & above,f,other,1,43,2.0,15,1,0,67,1
2867,Operations,region_31,Bachelor's,m,sourcing,1,28,3.0,3,0,0,60,0
61262,Analytics,region_2,Bachelor's,m,other,1,34,5.0,7,1,0,82,0
29279,Operations,region_22,Master's & above,m,other,3,35,4.0,7,0,0,57,0
1656,Operations,region_2,Bachelor's,m,other,1,56,5.0,24,0,0,55,0
6923,Operations,region_32,Bachelor's,m,other,2,30,3.0,3,0,0,60,0
76946,Analytics,region_9,Bachelor's,m,other,2,27,3.0,4,0,0,80,0
50207,Sales & Marketing,region_6,Bachelor's,m,other,1,40,3.0,7,0,0,50,0
36366,Sales & Marketing,region_2,Bachelor's,f,other,1,37,3.0,5,0,0,51,0
12527,Operations,region_15,Bachelor's,m,other,1,32,4.0,6,1,0,58,0
28965,Procurement,region_2,Bachelor's,m,sourcing,1,34,5.0,7,0,0,66,0
68116,Sales & Marketing,region_2,Bachelor's,m,other,2,30,5.0,2,1,0,49,0
60662,Procurement,region_2,Bachelor's,f,other,2,36,4.0,4,1,0,67,0
3706,Sales & Marketing,region_4,Bachelor's,m,sourcing,1,33,3.0,4,0,1,62,1
9177,Sales & Marketing,region_2,,m,sourcing,1,38,2.0,3,1,0,49,0
45491,Technology,region_2,Bachelor's,m,sourcing,1,25,,1,0,0,96,1
16316,Technology,region_15,Bachelor's,f,sourcing,1,29,2.0,2,0,0,78,0
71725,Technology,region_22,Bachelor's,m,other,1,28,2.0,3,0,0,80,0
1411,Finance,region_32,Bachelor's,m,sourcing,1,34,4.0,9,0,0,61,0
38770,Procurement,region_2,Bachelor's,m,sourcing,1,26,,1,0,0,74,0
45826,Operations,region_12,Bachelor's,m,sourcing,1,27,,1,1,0,61,0
55574,Technology,region_2,Master's & above,f,sourcing,1,50,3.0,16,0,0,80,0
48893,Sales & Marketing,region_23,Bachelor's,m,other,1,37,4.0,8,1,0,48,0
