NQUEST,AREA5,YL,YT,YM,YC,CD,CN,S,AR,AF,PF,BD
681229,1,0,52000,6000,43174.09684,0,67050,34124.09684,1352500,7797.817967,0,60000
681230,1,27700,0,0,41.486165,0,15600,12141.48617,3000,5000,0,7000
681231,2,0,0,104000,940.5555651,0,13800,91140.55557,329000,125357.7381,0,75000
681236,2,20000,29900,0,6331.983259,0,18000,38231.98326,355000,40011.32173,0,43000
681239,2,0,15600,0,31574.12089,3000,24000,20174.12089,1220000,191447.5363,0,65000
681240,2,0,0,34000,2920.635893,0,13200,23720.63589,223000,21403.02588,15000,37000
681241,2,22000,10400,0,4871.461168,0,13200,24071.46117,135000,8612.650551,0,25000
681242,2,14000,0,0,20.00798721,0,9600,4420.007987,0,2411.404768,0,8000
681244,2,20000,0,0,381.3606783,0,12046,8335.360678,144000,15831.86568,0,23000
681245,2,0,12740,25000,5330.205582,0,10800,32270.20558,228000,63901.49366,0,35000
681247,2,29500,0,0,292.1343239,0,11400,18392.13432,4000,35208.64412,0,40000
681249,2,25100,18850,0,5072.816034,0,14400,34622.81603,4000,32880.36307,0,50000
681254,1,17000,6500,0,2873.893947,0,19200,7173.893947,150400,8884.160131,20000,15000
681255,1,13000,0,0,1667.25981,0,16200,-1532.74019,183000,4593.074631,45000,10000
681256,1,55268.55978,0,0,3782.539126,27000,33868.55978,-1817.460874,20000,22000,0,67000
681257,1,0,0,5000,9644.393282,0,27600,-12955.60672,102024.9746,5350.371888,0,6500
681258,1,0,9100,0,4804.298663,0,15600,-1695.701337,150000,518.0839449,0,2000
681260,1,15000,0,16000,-5275.969175,5000,28800,-8075.969175,1003000,25000,180000,22000
681263,1,0,8320,0,3624.641004,0,9600,2344.641004,201000,2969.78566,0,3000
681265,1,0,17199,0,4240.231818,0,18600,2839.231818,201500,4848.823494,0,5000
681266,1,16000,0,0,77.34090321,0,13560,2517.340903,300,4673.666427,0,1000
681267,1,20000,0,0,4706.483083,0,22800,1906.483083,151500,2500,9500,26000
681268,1,17000,0,35000,3063.29263,10000,31400,13663.29263,523500,30155.04749,81700,39000
681269,1,9800,13000,0,4227.390815,0,19800,7227.390815,150000,3301.198671,3000,4000
681270,1,80000,-2000,20000,6331.88932,5000,60000,39331.88932,470000,40000,0,28000
681271,1,0,40810,0,14457.49089,15000,44400,-4132.509108,302700,6928.923389,0,24000
681272,1,27000,11700,0,1214.136165,299,24600,15015.13617,120500,5000,95000,13000
681286,2,33000,0,0,11048.91699,3000,14400,26648.91699,251000,30000,0,140000
681287,2,14000,20400,0,13712.96165,0,13200,34912.96165,1201000,150000,0,15000
681288,2,7000,0,42400,74.675097,0,25560,23914.6751,303506.6262,9000,0,14000
681292,3,16500,0,40000,10000.7063,1500,35000,30000.7063,727000,172394.7842,0,55000
681297,3,15600,14300,0,11223.7251,0,19200,21923.7251,260000,59000,0,10000
681298,3,0,11700,0,3329.43,0,8400,6629.43,150200,30000,0,3000
681299,3,0,7800,0,644.511699,0,9000,-555.488301,500,23000,0,1000
681300,3,0,19500,0,22164.45733,0,27850,13814.45733,1510000,195000,0,25000
681301,3,18000,22750,0,15564.02098,0,19400,36914.02098,552000,110047.7233,0,17000
681306,3,0,6890,0,4800,0,10800,890,50000,0,0,1500
681319,3,0,7720,0,7307.864029,0,19200,-4172.135971,95000,13000,0,10000
681320,3,0,16120,0,4800,17000,25200,-21280,92000,0,17000,18000
681321,3,0,500,0,0,0,6600,-6100,0,0,0,1000
681322,3,24000,0,60000,20047.8834,0,26400,77647.8834,573000,106000,0,25000
681323,3,17000,0,0,3681.601117,0,26040,-5358.398883,145000,3000,0,9000
681329,4,12000,0,0,5638.167272,0,17600,38.1672718,174500,4600,0,28000
681330,4,0,16900,0,1882.97233,0,10800,7982.97233,73000,10000,0,10300
681331,5,0,0,5000,8.297233,1000,11676,-7667.702767,1300,1000,1000,7000
681332,5,15000,0,0,0,300,17400,-2700,2000,0,0,7000
681333,5,0,0,12000,4094.987864,250,18600,-2755.012136,160000,8200,6000,15000
681334,5,0,22750,0,5619.876675,500,23400,4469.876675,186000,26500,0,7000
681335,5,0,18356,0,12.4458495,0,16560,1808.44585,500,1500,0,1500
681336,5,0,17420,0,4841.486165,0,20400,1861.486165,150500,5000,0,1750
681337,5,0,25041,0,3232.97233,0,13950,14323.97233,101600,10000,0,1000
681338,5,0,6500,0,2400,0,8400,500,0,0,0,300
681349,4,13000,0,40000,82.97233,0,18000,35082.97233,130000,10000,0,10000
681354,5,21000,0,0,247.8539126,0,14400,6847.853913,133000,2200,80000,75000
681357,5,10000,0,0,0,0,6600,3400,1000,0,0,10000
681365,1,50600,0,0,13221.23935,1500,37800,24521.23935,209000,51500,0,40000
681366,1,14300,-1800,0,12.4458495,0,11640,872.4458495,2000,1500,200,10000
681368,1,24700,0,27300,14383.9018,1000,43200,22183.9018,280500,47000,0,46000
681369,1,0,20020,0,5306.201165,500,16200,8626.201165,73500,25000,500,5500
681371,1,30600,0,0,7721.965908,1000,23400,13921.96591,133600,21900,0,29000
681373,1,13500,10400,0,11884.19544,0,28250,7534.195442,361500,36340.99564,20000,18000
681374,1,0,0,12000,3641.486165,0,13200,2441.486165,125000,5000,3200,23000
681375,1,7000,8788,0,3320.07411,0,16800,2308.07411,80000,14428.19673,28000,15000
681376,1,0,0,16000,4882.97233,199,16800,3883.97233,50000,12000,0,12000
681377,1,8000,0,29000,6008.297233,0,30000,13008.29723,515500,1000,95000,55000
681378,1,13000,0,0,12.4458495,90,17400,-4477.554151,0,1500,0,3000
681379,1,16500,0,4000,6789.438236,0,16800,10489.43824,500,76139.08255,0,35000
681380,1,0,0,29000,2556.286165,0,28800,2756.286165,651500,5000,40000,50000
681381,1,0,0,20000,4923.700092,300,22200,2423.700092,152500,25189.93931,27500,40000
681387,2,5600,6500,0,5217.044466,0,15600,1717.044466,205000,2000,35000,9000
681388,2,0,6968,0,6000,0,12000,968,242000,0,0,1000
681389,2,6000,4550,0,0,0,4752,5798,2000,0,0,7000
681394,3,3000,0,9900,6065.916165,500,19200,-734.083835,175000,15000,29200,40000
681397,4,0,7917,0,1800,0,7800,1917,100500,0,0,4000
681403,5,6000,7560,0,4200,0,16200,1560,37000,0,0,1500
681406,4,0,13520,0,765.94466,0,6600,7685.94466,20000,20000,0,1000
681407,4,6000,4000,0,0,0,6960,3040,100,500,0,3000
681410,4,18350,1200,0,2482.97233,12000,14650,-4617.02767,43000,10000,0,15000
681411,4,16500,1200,0,12.4458495,600,12480,4632.44585,5000,1500,600,9000
681412,4,10800,0,0,0,12500,7440,-9140,2500,0,10000,11000
681413,4,4500,1000,0,0,0,6300,-800,1000,0,0,1000
681414,4,0,9880,0,1249.783398,0,6000,5129.783398,35000,6000,0,5000
681415,4,0,22945,0,1109.350194,0,6960,17094.35019,30000,18000,0,1000
681416,4,0,18330,0,1948.91699,0,8900,11378.91699,36200,30000,0,9000
681418,4,21290,2800,0,1841.486165,0,25800,131.486165,53000,5000,2000,14000
681419,4,0,8190,0,682.97233,0,4200,4672.97233,40200,10000,0,500
681420,4,8600,3600,0,1800,0,9000,5000,46000,0,0,20000
681421,4,0,5850,0,1233.188932,0,6600,483.188932,0,4000,0,5000
681429,4,12000,0,0,6082.97233,0,14400,3682.97233,254000,10000,0,23000
681430,1,0,0,20000,11412.69563,0,17700,13712.69563,310100,110000,0,40000
681431,1,2000,0,15000,8387.370727,0,19400,5987.370727,241000,119000,0,30000
681432,1,0,0,35000,7216.594466,300,31200,10716.59447,165100,2500,0,13000
681433,1,0,18900,0,11204.25519,1000,20500,8604.255194,375000,23000,0,46000
681434,1,0,0,30000,5768.282015,0,30000,5768.282015,41000,6600,10000,25000
681435,1,17200,10400,0,4845.634782,0,19200,13245.63478,101000,5500,0,35000
681436,1,0,-300,20000,53.9320145,0,14400,5353.932015,12000,16500,21000,17000
681437,1,10800,7200,0,7521.102917,0,16800,8721.102917,202000,38700,0,16000
681438,1,29300,1000,0,6095.41818,0,24500,11895.41818,600,11500,0,25000
681440,1,93000,0,0,9581.693864,15000,32400,55181.69386,318000,44000,0,40000
681441,1,34000,0,0,6107.864029,0,48000,-7892.135971,203000,13000,0,16000
681471,1,30500,0,0,2076.255728,0,13800,18776.25573,165000,16000,50000,19000
681472,1,15600,-3000,0,124.458495,0,10800,1924.458495,1600,15000,0,17000
681473,1,15500,2400,2700,107.864029,4300,17900,-1492.135971,7100,13000,0,29000
681477,5,22600,0,0,2021.643083,4000,16400,4221.643083,79000,2500,70000,5000
681478,1,0,1209,18000,18151.79723,300,35400,1660.797233,178000,1000,53900,6000
681481,1,19000,0,20000,-1332.162452,0,25200,12467.83755,221500,4500,150000,35000
681482,1,0,16340,0,26976.31743,0,28950,14366.31743,845000,89000,0,45000
681489,2,34000,0,0,303.594466,1500,24000,8803.594466,136000,2000,100000,18000
681495,2,9200,0,0,600,0,15200,-5400,11000,0,0,300
681496,2,13000,10010,0,13258.08063,0,22800,13468.08063,302000,7000,0,16000
681499,3,0,10400,0,10428.61,0,17800,3028.61,162000,0,3000,13000
681500,3,12000,15262,0,6066.377864,12000,15600,5728.377864,140000,8000,0,26000
681501,3,19400,0,0,0,0,14400,5000,600,0,0,23000
681504,4,0,6500,0,4800,0,14400,-3100,50000,0,0,7000
681505,4,0,14300,0,7212.44585,0,14400,7112.44585,152000,1500,0,9000
681506,4,0,11280,0,1841.486165,400,12000,721.486165,102000,5000,0,7000
681508,4,0,7200,0,600,0,4200,3600,100,0,0,1600
681510,4,27000,0,0,63.32609302,0,22200,4863.326093,1000,7632.194132,0,14000
681518,5,11700,0,0,4219.536907,350,13800,1769.536907,60200,2354.629181,0,20000
681519,5,0,14248,0,2650.302132,0,8600,8298.302132,49000,6062.51885,0,8000
681520,5,9500,0,0,10.64100126,140,12000,-2629.358999,200,563.1235712,200,14000
681521,5,0,500,0,6403.82199,350,32400,-25846.17801,140400,35000,0,28000
681522,5,10000,1500,0,20.09459434,0,12000,-479.9054057,200,2421.842841,600,20000
681528,1,0,14950,0,6786.750144,0,18000,3736.750144,165000,25394.60132,0,20000
681548,5,10400,0,0,1800,450,9000,2750,23000,0,0,7000
681550,5,0,8000,0,3114.8,200,9600,1314.8,201000,0,40000,20000
681551,4,0,9100,0,0,0,12000,-2900,0,0,0,1500
681555,4,0,0,20000,18124.4585,20000,30000,-11875.54151,505000,15000,0,35000
681556,4,0,9100,0,0,0,10800,-1700,5000,0,0,2500
681557,4,20800,0,0,4200,0,23400,1600,151500,0,3000,21000
681558,4,13200,0,0,153.1043535,250,15600,-2496.895647,7000,6720.883636,0,15000
681559,4,0,9100,0,3600,0,10800,1900,51000,0,0,500
681562,2,14500,0,0,11119.3119,3400,21600,619.3118981,191800,10728.99989,1200,16000
681563,2,16000,0,0,155.0297248,2000,18000,-3844.970275,400,9182.088701,0,15000
681565,1,15000,0,0,3385.286624,100,16200,2085.286624,81000,5090.446941,15000,6000
681566,1,0,8304,0,2408.297233,0,9600,1112.297233,50000,1000,0,1500
681568,1,0,5400,0,3624.891699,0,8400,624.891699,80000,3000,0,7000
681569,1,28000,0,5000,4896.076046,200,18000,19696.07605,83000,46850,0,6000
681571,1,18000,19950,0,13763.05897,1750,25200,24763.05897,425000,7600,0,11000
681573,1,23800,0,27000,24.891699,0,45000,5824.891699,4000,3000,0,6000
681575,2,24500,300,0,10024.8917,22000,31600,-18775.1083,102000,3000,21000,32000
681576,2,13000,11310,0,343.745683,0,15000,9653.745683,1000,14090,8400,9000
681577,2,0,24700,0,7241.486165,0,55200,-23258.51384,257000,5000,0,19000
681579,2,11700,0,0,1.919418875,0,12960,-1258.080581,400,231.3324062,2200,7000
681580,2,0,7059,0,2400,0,8880,579,200,0,0,1000
681581,2,0,7150,0,0,0,12660,-5510,0,0,400,4000
681582,2,6400,14300,0,19654.62925,10000,19200,11154.62925,332000,407500,0,20000
681583,2,11700,0,0,42.14699334,0,11400,342.1469933,300,5079.644424,0,6500
681587,2,64600,0,0,58.080631,13800,31280,19578.08063,3000,7000,5500,31000
681588,2,28500,0,0,33.43823593,150,13200,15183.43824,2000,4030.046635,0,13000
681589,2,43000,0,0,1702.260751,0,24000,20702.26075,202000,13926.18443,80000,35000
681590,2,0,22152,0,5877.94093,0,22900,5129.94093,186000,36581.85237,0,9000
681591,2,0,12025,0,6063.045303,0,16800,1288.045303,240500,7598.35275,0,10000
681592,2,0,31850,0,10800.19755,5000,36000,1650.197546,410000,41709.35127,35000,30000
681593,2,0,11700,0,8112.834788,200,18000,1612.834788,252000,71732.28756,0,13000
681594,2,32500,0,0,256.7790585,3730,27600,1426.779059,1000,11810.28537,6300,16700
681595,2,0,26961,0,12771.64267,200,27600,11932.64267,505000,93000,0,25000
681596,3,20000,0,0,3711.67233,2000,16200,5511.67233,83000,10000,10000,9000
681599,3,0,6500,0,9600,0,15600,500,203000,0,0,5000
681613,1,0,11050,0,10324.4585,0,12000,9374.458495,162000,15000,0,5800
681615,1,0,21580,0,661.106165,0,12240,10001.10617,1000,25000,0,6000
681616,1,47900,0,0,7590.536165,0,18600,36890.53617,1500,55000,0,19200
681617,1,12000,0,0,24.891699,0,13920,-1895.108301,1000,3000,0,5800
681618,1,7800,0,0,0,0,6120,1680,200,0,0,500
681619,1,57900,0,0,1609.396699,-10000,30000,39509.3967,172000,8000,80000,23000
681620,1,13000,0,15000,5192.78233,0,10800,22392.78233,10500,20000,0,9000
681621,1,0,0,10000,2973.060631,0,10800,2173.060631,180500,7000,54000,5600
681622,1,11100,0,0,24.891699,0,10200,924.891699,300,3000,0,700
681623,1,18000,0,0,82.97233,8000,13920,-3837.02767,400,10000,10000,13200
681624,1,35600,0,0,41.486165,0,15120,20521.48617,1000,5000,0,10500
681627,2,16800,52000,7308.536278,16788.83688,11500,53600,27797.37315,604769.4695,207236.1009,6000,40000
681631,4,19500,0,0,82.97233,0,17520,2062.97233,15000,10000,0,65000
681633,1,0,0,17000,3029.040316,0,8400,11629.04032,400000,3500,0,8000
681634,1,16950,0,0,6.6377864,0,12600,4356.637786,0,800,0,7500
681635,1,41100,0,0,8190.085194,1500,33500,14290.08519,273000,23000,9000,23000
681637,1,0,17095,0,58.080631,0,12000,5153.080631,2000,7000,0,15000
681638,1,20000,0,0,3641.486165,0,16800,6841.486165,123000,5000,0,23000
681640,2,13000,0,18000,12000,3000,36000,4000,265000,0,0,15500
681641,2,0,11700,0,12045.63478,450,19200,4095.634782,103000,5500,0,2500
681643,2,19500,0,0,16.594466,2040,15120,2356.594466,1000,2000,0,17000
681644,3,0,16354,0,4787.534571,1600,16200,3341.534571,152500,29947.09905,0,16000
681647,3,0,10920,0,4800,0,14400,1320,100000,0,0,2000
681649,3,0,15600,0,7282.97233,0,19200,3682.97233,181000,10000,0,7000
681650,3,15600,0,0,4857.4,0,18000,2457.4,100000,0,20000,5000
681655,3,9600,38350,0,0,0,12180,35770,5000,0,0,1500
681658,4,0,18200,0,4824.891699,600,14400,8024.891699,204000,3000,0,10000
681659,4,14000,23400,0,9699.566796,0,15600,31499.5668,308000,12000,0,11000
681661,4,0,0,20000,41.486165,0,26640,-6598.513835,36000,8000,0,15000
681663,5,0,0,25000,-1701.163492,12000,12000,-701.163492,115000,1535.03078,40000,16000
681664,5,0,15600,0,9626.929745,0,15600,9626.929745,5000,3245.629633,0,16000
681666,5,30000,0,0,5498.886165,15500,25800,-5801.113835,265000,5000,28000,40000
681667,4,0,5837,0,612.9512387,0,3000,3449.951239,30000,1560.910573,0,2000
681668,4,10400,0,0,1109.66585,0,13440,-1930.334151,3000,1500,6000,20000
681669,4,14000,0,0,3400,0,15400,2000,92500,0,1300,33000
681673,5,6000,11687,0,3904.148617,500,13500,7591.148617,90500,500,0,18000
681674,5,0,7800,0,2441.486165,0,8400,1841.486165,37500,5000,0,10000
681686,1,32000,0,0,5267.508495,0,32400,4867.508495,251000,15000,15000,27000
681687,1,0,0,18000,9206.040495,0,20400,6806.040495,296814.9175,37000,0,40000
681691,2,14350,0,0,7935.151699,0,36000,-13714.8483,210000,13000,35000,27200
681700,4,0,10465,0,1800,0,11400,865,30500,0,0,500
681701,4,15500,0,0,4858.080631,0,19200,1158.080631,61000,7000,0,6000
681702,4,26500,0,0,2482.97233,0,21600,7382.97233,41500,10000,0,7000
681704,4,13600,0,0,3600,0,15600,1600,150000,0,0,9000
681705,4,0,11700,0,4200,0,13800,2100,170500,0,0,7500
681706,4,60000,0,0,8400,0,38400,30000,285000,0,0,25000
681708,4,0,11050,0,1524.880759,0,10248,2326.880759,85000,2998.681462,0,3000
681709,4,13000,7800,0,25.94280873,0,12912,7913.942809,1000,3126.681959,0,200
681710,4,15000,0,0,3000,0,18600,-600,83000,0,0,5000
681711,1,0,15404,0,5959.464466,0,14400,6963.464466,80500,2000,1000,1000
681712,1,0,8060,0,4824.891699,0,12000,884.891699,200000,3000,0,1000
681713,1,0,0,44000,15455.06316,0,70200,-10744.93684,844000,38500,131000,35000
681717,1,43500,0,0,58.16576148,22900,37800,-17141.83424,4000,7010.260105,20000,38000
681718,1,0,0,12000,18016.59447,0,30000,16.594466,600002,4500,0,120000
681721,1,12500,0,0,119.5931997,300,10200,2119.5932,0,14413.62436,0,800
681724,1,0,18200,0,8098.835167,8500,18000,-201.1648334,205000,108329.5078,0,30000
681725,1,13000,0,0,58.080631,500,12120,438.080631,1000,7000,0,3000
681729,2,0,20400,0,7282.97233,0,9000,18682.97233,131000,10000,0,11000
681730,2,28600,0,0,165.94466,2000,13800,12965.94466,500,20000,0,50000
681731,2,15600,0,0,41.486165,0,7800,7841.486165,100,5000,0,8000
681732,2,0,12192,43955.0604,12058.08063,0,30000,38205.14103,1210000,7000,0,120000
681733,2,14400,0,2800,24.891699,0,13584,3640.891699,500,3000,0,10000
681734,2,0,10320,0,41.486165,0,13200,-2838.513835,1000,5000,0,7000
681735,2,9600,4800,0,4824.891699,0,10800,8424.891699,150500,3000,0,1050
681736,2,0,12000,0,12000.92207,0,21300,2700.922072,510000,111.130104,0,45000
681737,2,8400,30000,0,6045.634782,200,24000,20245.63478,250200,5500,0,9000
681738,2,37000,0,0,5466.377864,0,22200,20266.37786,361000,8000,0,33000
681739,2,22000,0,48000,6063.77864,5500,27000,43563.77864,324000,100000,0,42000
681740,2,15100,15600,0,3682.97233,0,21600,12782.97233,305000,10000,0,12000
681742,2,17200,19500,0,11297.83398,10000,27600,10397.83398,252000,60000,0,20000
681743,2,14000,7800,0,3641.486165,0,14400,11041.48617,301000,5000,0,5300
681744,2,0,33900,0,12.4458495,22000,26160,-14247.55415,5000,1500,0,52000
681745,3,12750,0,12750,12072.5946,0,27100,10472.5946,476751.4598,17364.16127,60000,24000
681747,3,0,7020,0,8800,0,14800,1020,147000,0,0,2000
681748,3,0,7200,0,0,0,7680,-480,500,0,0,7000
681749,3,0,0,735,6041.486165,0,13200,-6423.513835,105500,5000,0,12000
681750,3,20000,4500,0,6667.743951,0,20400,10767.74395,102000,25800,0,28000
681759,3,14000,0,19000,7258.080631,2000,22800,15458.08063,240000,7000,0,48000
681760,3,0,0,15000,4808.297233,0,14400,5408.297233,2000,1000,0,5000
681761,3,18000,0,0,4824.891699,400,16800,5624.891699,1500,3000,0,6500
681762,3,15000,0,0,3012.44585,0,12600,5412.44585,1500,1500,0,8000
681763,5,33480,0,0,7945.308304,9200,28080,4145.308304,515000,5090.937428,34703,21800
681764,5,12000,0,0,4200,0,12600,3600,186000,0,0,5000
681772,4,0,0,25000,3799.133592,0,20400,8399.133592,141500,24000,0,15000
681773,4,0,11050,0,331.88932,0,12240,-858.11068,4000,40000,0,10000
681774,4,21000,0,0,0,0,8160,12840,150,0,0,5500
681775,4,0,26910,0,7008.086329,0,18000,15918.08633,183500,121496.6879,0,21500
681776,4,15000,0,35000,7946.75097,750,27600,29596.75097,353500,90000,0,40000
681777,4,0,15750,0,0,0,16800,-1050,2000,0,0,10000
681778,4,26500,0,0,5131.88932,0,19200,12431.88932,161500,40000,0,20500
681779,4,0,15200,0,4800,0,16800,3200,140500,0,0,3500
681780,4,0,14300,0,5880.597187,0,16200,3980.597187,172500,57922.58544,0,15000
681781,4,14000,0,0,2400,0,10800,5600,100002,0,1000,25000
681783,5,0,0,17000,4899.566796,1000,16800,4099.566796,136000,12000,800,11000
681784,5,0,7430,0,1816.594466,0,9600,-353.405534,200,2000,1000,500
681785,5,11000,11050,0,5924.891699,750,21500,5724.891699,263500,3000,500,7500
681786,5,0,20670,0,7300.396519,1000,21600,5370.396519,202000,12100,0,4000
681787,5,0,0,20000,7216.594466,1500,31200,-5483.405534,105000,62000,81000,30000
681788,5,0,13000,0,6000,0,18000,1000,120500,0,0,2500
681789,5,19500,1300,0,24.891699,50,24600,-3825.108301,1000,3000,0,7000
681790,5,15500,0,0,6103.448165,750,17300,3553.448165,152000,7000,500,13500
681791,5,0,0,10000,4800,-800,16800,-1200,157000,0,9500,13000
681792,5,12000,1300,0,3608.297233,550,18000,-1641.702767,1500,1000,350,7000
681793,5,8000,600,0,0,0,14400,-5800,500,0,1500,4000
681794,5,18000,0,0,6600,0,24600,0,202000,0,0,6500
681796,4,0,27400,0,3412.44585,500,19000,11312.44585,132000,1500,0,33000
681797,4,0,6773,0,1291.269563,0,7200,864.269563,123480,11000,0,11000
681798,4,0,12844,0,1575.808063,15000,12370,-12950.19194,152000,700,0,24000
681799,4,0,23250,0,6014.971607,0,16700,12564.97161,291000,13856.62022,0,45000
681800,4,0,11139,0,374.675097,0,6552,4961.675097,28000,9000,0,5000
681801,4,0,25835,0,3351.413464,0,12900,16286.41346,380200,6196.458932,0,6000
681802,4,0,12168,45000,1839.334872,280,19800,38927.33487,172000,4740.721596,30000,118000
681803,4,0,15114,0,2107.864029,150,10400,6671.864029,70500,13000,0,10000
681804,4,4500,7839,0,2734.459898,0,14700,373.4598977,61500,4153.179462,0,22500
681806,4,0,9220,0,5033.498811,0,9200,5053.498811,220000,18500,0,5000
681817,5,0,13208,0,4835.176616,100,15600,2343.176616,90000,4239.559825,0,19500
681818,5,11760,1420,0,0,9500,12120,-8440,200,0,2100,17000
681819,5,0,5740,0,1200,0,6000,940,30000,0,0,40000
681820,5,0,11090,0,3600,0,8400,6290,80300,0,0,35000
681821,5,29000,0,0,6099.566796,400,26400,8299.566796,150000,12000,0,62000
